,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
114,0,0,0,"RT @HuaweiEnt: During #CEBIT18, Huawei launched the Intent-Driven Networking for CloudFabric Solution and a 400G core switching platform w/…",13/06/2018,13/06/2018 03:41,1.0068E+18,retweet,0,http://www.twitter.com/Huawei/status/1006803838194606081,Huawei,Twitter
115,0,0,0,RT @HuaweiEnt: Huawei launched its Smart Airport 2.0 Solution at #CEBIT18 to provide airports with an innovative one-stop ICT platform. The…,13/06/2018,13/06/2018 02:20,1.00678E+18,retweet,0,http://www.twitter.com/Huawei/status/1006783293507981313,Huawei,Twitter
116,0,0,0,"RT @HuaweiEnt: At #CEBIT18, Huawei launched its hybrid cloud solution for #Microsoft @Azure Stack. The solution provides the same applicati…",12/06/2018,12/06/2018 23:40,1.00674E+18,retweet,0,http://www.twitter.com/Huawei/status/1006743149325107202,Huawei,Twitter
117,0,0,0,RT @HuaweiEnt: Huawei kicked-off #CEBIT18 with the release of the OceanConnect Internet of Vehichles (IoV) platform. Learn how it provides…,12/06/2018,12/06/2018 22:41,1.00673E+18,retweet,0,http://www.twitter.com/Huawei/status/1006728177924706305,Huawei,Twitter
118,0,0,0,RT @HuaweiEnt: Huawei's Keynote Speech at CEBIT 2018 https://t.co/Rzibhm2pne,12/06/2018,12/06/2018 09:20,1.00653E+18,retweet,0,http://www.twitter.com/Huawei/status/1006526615763935232,Huawei,Twitter
119,4178,30,544,Huawei #Developer Zone makes developing #IoT solutions easy. Find out how. https://t.co/P5YlVhQf70 #Communicate,12/06/2018,12/06/2018 07:22,1.0065E+18,proactive,9768,http://www.twitter.com/Huawei/status/1006496985862451201,Huawei,Twitter
120,231,4,63,How does digital connectivity quicken UN’s Sustainable Development Goals? Find out here https://t.co/oj7XhqEFzM #HuaweiVoice #SDG https://t.co/ak36i6I,12/06/2018,12/06/2018 05:26,1.00647E+18,proactive,881,http://www.twitter.com/Huawei/status/1006467687457779712,Huawei,Twitter
121,2,0,2,How does digital connectivity quicken UN’s Sustainable Development Goals? Find out how here https://t.co/oj7XhqEFzM #HuaweiVoice #SDG https://t.co/PxJ,12/06/2018,12/06/2018 05:21,1.00647E+18,proactive,22,http://www.twitter.com/Huawei/status/1006466387022233600,Huawei,Twitter
122,50,0,10,"Congratulations to all winners of Huawei ICT Competition 2018. Why did the competition attracted over 40,000 youths from more than 800 universities an",12/06/2018,12/06/2018 04:35,1.00645E+18,proactive,150,http://www.twitter.com/Huawei/status/1006454826945794054,Huawei,Twitter
123,0,0,0,"RT @HuaweiEnt: During the Huawei press conference at #CEBIT18, #Huawei released its latest IoT and AI products to help enterprises accelera…",12/06/2018,12/06/2018 03:49,1.00644E+18,retweet,0,http://www.twitter.com/Huawei/status/1006443436671524864,Huawei,Twitter
124,0,0,0,"RT @HuaweiEnt: At #CEBIT18, Huawei launched the industry-oriented Intent-Driven Network solution, which aims to accelerate digital transfor…",12/06/2018,12/06/2018 02:49,1.00643E+18,retweet,0,http://www.twitter.com/Huawei/status/1006428202309304320,Huawei,Twitter
125,0,0,0,"RT @HuaweiEnt: Huawei released FusionCloud 6.3, a full-stack private cloud solution, during #CEBIT18. The solution enables the fast migrati…",12/06/2018,12/06/2018 02:01,1.00642E+18,retweet,0,http://www.twitter.com/Huawei/status/1006416118976638981,Huawei,Twitter
126,0,0,0,"RT @HuaweiEnt: At #CEBIT18, Huawei and DU-IT GmbH, a municipal subsidiary of DVV, signed a Framework Agreement on the “Rhine Cloud” brand a…",12/06/2018,12/06/2018 00:00,1.00639E+18,retweet,0,http://www.twitter.com/Huawei/status/1006385756816883712,Huawei,Twitter
127,0,0,0,"RT @HuaweiEnt: During #CEBIT18, 11-15 June, #Huawei will introduce its new vision, technologies, platform, and ecosystem developments along…",11/06/2018,11/06/2018 22:08,1.00636E+18,retweet,0,http://www.twitter.com/Huawei/status/1006357550374125568,Huawei,Twitter
128,0,0,0,RT @HuaweiEnt: Huawei CEBIT 2018 Press Conference: Part II https://t.co/Zjto4RRyJb,11/06/2018,11/06/2018 10:18,1.00618E+18,retweet,0,http://www.twitter.com/Huawei/status/1006178799057137664,Huawei,Twitter
129,0,0,0,RT @HuaweiEnt: Huawei CEBIT 2018 Press Conference https://t.co/VDSaZxW6xy,11/06/2018,11/06/2018 08:33,1.00615E+18,retweet,0,http://www.twitter.com/Huawei/status/1006152537601294341,Huawei,Twitter
130,0,0,0,"RT @HuaweiNetworks: Things are about to get interesting for businesses. Intent-Driven Network is coming to #CEBIT18, and discover an intell…",11/06/2018,11/06/2018 08:30,1.00615E+18,retweet,0,http://www.twitter.com/Huawei/status/1006151732211040257,Huawei,Twitter
131,0,0,0,RT @HuaweiEnt: Huawei works with global partners and customers to compose a symphony for the digitalization dance. Catch us LIVE in Faceboo…,11/06/2018,11/06/2018 08:19,1.00615E+18,retweet,0,http://www.twitter.com/Huawei/status/1006148920395743233,Huawei,Twitter
132,38,1,10,It guarantees low latency. It integrates with 3rd party applications. It greatly improves user experience and data security. Find out what smart port ,11/06/2018,11/06/2018 07:11,1.00613E+18,proactive,143,http://www.twitter.com/Huawei/status/1006131790891773953,Huawei,Twitter
133,2,0,1,It guarantees low latency. It integrates with 3rd party applications. It greatly improves user experience and data security. Find out what smart port ,11/06/2018,11/06/2018 06:54,1.00613E+18,proactive,12,http://www.twitter.com/Huawei/status/1006127417243533312,Huawei,Twitter
134,3,0,1,It guarantees low latency. It integrates with 3rd party applications. It greatly improves user experience and data security. Find out what smart port ,11/06/2018,11/06/2018 06:25,1.00612E+18,proactive,13,http://www.twitter.com/Huawei/status/1006120211676737536,Huawei,Twitter
135,0,0,0,RT @HuaweiNetworks: CloudAPP is mobile O&M software for the #CloudCampus Solution. It can enable network administrators to enjoy an all-onl…,11/06/2018,11/06/2018 06:01,1.00611E+18,retweet,0,http://www.twitter.com/Huawei/status/1006114190094786560,Huawei,Twitter
136,49,1,15,"""We are very grateful, life is very easy nowadays."" Find out how villagers from a remote area like Duse, Kenya, can easily withdraw money with wireles",11/06/2018,11/06/2018 05:16,1.0061E+18,proactive,204,http://www.twitter.com/Huawei/status/1006102738512429058,Huawei,Twitter
137,1232,12,120,"How has technology changed your life? What is your idea of a better future? At #MWCS18, we will unveil Huawei’s latest innovations that will lead to R",11/06/2018,11/06/2018 04:14,1.00609E+18,proactive,2492,http://www.twitter.com/Huawei/status/1006087197928218625,Huawei,Twitter
138,0,0,0,RT @HuaweiNetworks: ICBC (Asia) drives cross-border financial upgrades and development by leveraging the cutting-edge technology in Huawei'…,10/06/2018,10/06/2018 22:56,1.00601E+18,retweet,0,http://www.twitter.com/Huawei/status/1006007198835593216,Huawei,Twitter
139,49,16,13,See how you can tap into the opportunities of the digital economy with the Global Connectivity Index: https://t.co/tARsDNGENi #GCI2018 https://t.co/Rl,08/06/2018,08/06/2018 06:14,1.00503E+18,proactive,259,http://www.twitter.com/Huawei/status/1005030192937484288,Huawei,Twitter
140,12298,34,744,What does China’s largest government cloud mean for #Guangzhou residents? https://t.co/WuYPO22Akl #WinWin https://t.co/spreoYV6Xf,08/06/2018,08/06/2018 05:00,1.00501E+18,proactive,19908,http://www.twitter.com/Huawei/status/1005011574279397376,Huawei,Twitter
141,47,5,15,China Mobile and Huawei will team up to offer high-quality home broadband experiences: https://t.co/Dd7b3BD5oq #BigVideo #PremiumNetwork https://t.co/,08/06/2018,08/06/2018 04:00,1.005E+18,proactive,222,http://www.twitter.com/Huawei/status/1004996614895726597,Huawei,Twitter
142,108,18,18,Thank you for joining us at #HID18 in Bangkok to innovate for a fully connected and intelligent APAC. Here are some highlights from our key speakers. ,07/06/2018,07/06/2018 07:00,1.00468E+18,proactive,378,http://www.twitter.com/Huawei/status/1004679390351900674,Huawei,Twitter
143,4,0,2,Thank you for joining us at #HID18 in Bangkok to innovate for a fully connected and intelligent≈ APAC. Here are some highlights from our key speakers.,07/06/2018,07/06/2018 06:52,1.00468E+18,proactive,24,http://www.twitter.com/Huawei/status/1004677541779554306,Huawei,Twitter
144,3162,19,335,"At #HID18, President of Huawei Southeast Asia announces $81 million investment in SEA ecosystem to support open innovation, cultivate local devs, and ",06/06/2018,06/06/2018 23:47,1.00457E+18,proactive,6607,http://www.twitter.com/Huawei/status/1004570602315792385,Huawei,Twitter
145,40,5,18,"Award-winning AI unicorn, YITU Technology, is working on AI applications (using Huawei Cloud) to identify cancer and make cities safer. Lv Hao, YITU's",06/06/2018,06/06/2018 22:50,1.00456E+18,proactive,245,http://www.twitter.com/Huawei/status/1004556118540947456,Huawei,Twitter
146,32,1,7,"President of Chulalongkorn University, Professor Bundhit Eua-arporn, shares an exciting vision for the future of digital education in Thailand. https:",06/06/2018,06/06/2018 22:08,1.00455E+18,proactive,107,http://www.twitter.com/Huawei/status/1004545518473625600,Huawei,Twitter
147,3,0,2,"President of Chulalongkorn University, Professor Bundhit Eua-arporn, shares an exciting vision for the future of digital education in Thailand. https:",06/06/2018,06/06/2018 22:02,1.00454E+18,proactive,23,http://www.twitter.com/Huawei/status/1004544077285605377,Huawei,Twitter
148,0,0,0,RT @SamPavin: I can't get over the fact that the Deputy Prime Minister of Thailand is literally saying #entrepreneurship is the way to crea…,06/06/2018,06/06/2018 13:33,1.00442E+18,retweet,0,http://www.twitter.com/Huawei/status/1004416010642808833,Huawei,Twitter
149,14,4,5,"President of Chulalongkorn Univeristy, Professor Bundhit Eua-arporn, shares an exciting vision for the future of digital education in Thailand. https:",06/06/2018,06/06/2018 12:00,1.00439E+18,proactive,84,http://www.twitter.com/Huawei/status/1004392481306234881,Huawei,Twitter
150,3259,11,309,"How are economies in APAC fairing in their #digitaltransformation journeys? Huawei Rotating Chairman, Guo Ping, talks about the importance of a close-",06/06/2018,06/06/2018 06:37,1.00431E+18,proactive,6404,http://www.twitter.com/Huawei/status/1004311392411717632,Huawei,Twitter
151,0,0,0,"RT @mr_gadget: Yang Tao, VP of Consumer BG @Huawei, showing how AI is changing the way we use our phones and helping us to become more effi…",06/06/2018,06/06/2018 05:53,1.0043E+18,retweet,0,http://www.twitter.com/Huawei/status/1004300175626493953,Huawei,Twitter
152,20,2,7,Victor Topoyossakul discussed how RabbitLINEPay is using leading cloud for smart BTS at #HID18. Its popularity is expected to increase from 35-50% in ,06/06/2018,06/06/2018 05:42,1.0043E+18,proactive,100,http://www.twitter.com/Huawei/status/1004297440713830400,Huawei,Twitter
153,20,2,11,Yannian Hu shared the 3 stages of China’s Weifang Smart City Development Journey at #HID18 – from large scale adaptation of office PCs to people centr,06/06/2018,06/06/2018 05:11,1.00429E+18,proactive,140,http://www.twitter.com/Huawei/status/1004289658719649792,Huawei,Twitter
154,42,2,13,"Ecosystem means that EVERYONE has a role to play. Experts from government, the private sector, and academia come together at #HID18 to talk about the ",06/06/2018,06/06/2018 03:31,1.00426E+18,proactive,182,http://www.twitter.com/Huawei/status/1004264614794686464,Huawei,Twitter
155,23,3,10,"From @mirko_draca at #HID18 – ""You can't underestimate the creativity of people once you put technology in their hands."" Well said! https://t.co/2pmRn",06/06/2018,06/06/2018 03:23,1.00426E+18,proactive,138,http://www.twitter.com/Huawei/status/1004262602820579328,Huawei,Twitter
156,31,0,7,Ashish Narayan from ITU goes beyond the buzzwords and boils digital transformation down to one key ingredient: Collaboration. A very informative and d,06/06/2018,06/06/2018 03:06,1.00426E+18,proactive,101,http://www.twitter.com/Huawei/status/1004258187413938176,Huawei,Twitter
157,4,0,3,Ashish Narayan from ITU goes beyond the buzzwords and boils digital transformation down to one key ingredient: Collaboration. A very informative and d,06/06/2018,06/06/2018 02:58,1.00426E+18,proactive,34,http://www.twitter.com/Huawei/status/1004256215663144961,Huawei,Twitter
158,19,1,6,"At #HID18 Prof. @mirko_draca from London School of Economics expands on the role of ICT in knowledge creation, productivity, and #EconDev. Check out t",06/06/2018,06/06/2018 02:47,1.00425E+18,proactive,84,http://www.twitter.com/Huawei/status/1004253323124342784,Huawei,Twitter
159,29,0,8,"At #HID18, Thailand’s Deputy Prime Minister stresses the importance of connectivity. The government is making huge progress by focusing on digital inf",06/06/2018,06/06/2018 02:26,1.00425E+18,proactive,109,http://www.twitter.com/Huawei/status/1004248116332150785,Huawei,Twitter
160,7,0,4,"At #HID18, Thailand’s Deputy Prime Minister stresses the importance of connectivity. The government is making huge progress by focusing on digital inf",06/06/2018,06/06/2018 01:09,1.00423E+18,proactive,47,http://www.twitter.com/Huawei/status/1004228731563462656,Huawei,Twitter
161,0,0,0,Thailand's Minister of Science and Technology opens up #HID2018 outlining a clear and powerful commitment to support the #digitaltransformation proces,06/06/2018,06/06/2018 00:11,1.00421E+18,proactive,0,http://www.twitter.com/Huawei/status/1004214288804769792,Huawei,Twitter
162,30,1,9,Thailand's Minister of Science and Technology opens up #HID2018 outlining a clear and powerful commitment to support the #digitaltransformation proces,05/06/2018,05/06/2018 23:48,1.00421E+18,proactive,125,http://www.twitter.com/Huawei/status/1004208287514968064,Huawei,Twitter
163,21,0,7,Catch us LIVE now: https://t.co/YiWnbDheYp https://t.co/LMBwv9yDl7,05/06/2018,05/06/2018 23:27,1.0042E+18,proactive,91,http://www.twitter.com/Huawei/status/1004203012800196608,Huawei,Twitter
164,129,4,25,"Welcome to the fourth Huawei APAC Innovation Day. Join in the discussions with our experts, stay up to date with strategies to innovating a fully conn",05/06/2018,05/06/2018 22:00,1.00418E+18,proactive,399,http://www.twitter.com/Huawei/status/1004181080994402304,Huawei,Twitter
165,30,3,10,"Catch us LIVE. Huawei Innovation Day APAC will be brought to you through live streaming on June 6, starting 9:00AM (UTC+7:00) all the way from Bangkok",05/06/2018,05/06/2018 21:49,1.00418E+18,proactive,145,http://www.twitter.com/Huawei/status/1004178346073190400,Huawei,Twitter
166,5,1,3,"Catch us LIVE. Huawei Innovation Day APAC will be brought to you through live streaming on June 6, starting 9:00AM (UTC+7:00) all the way from Bangkok",05/06/2018,05/06/2018 21:13,1.00417E+18,proactive,40,http://www.twitter.com/Huawei/status/1004169475506073601,Huawei,Twitter
167,0,0,0,"Catch us LIVE. Huawei Innovation Day APAC will be brought to you through live streaming on June 6, starting 9:00AM (UTC+7:00) all the way from Bangkok",05/06/2018,05/06/2018 21:10,1.00417E+18,proactive,0,http://www.twitter.com/Huawei/status/1004168538674774017,Huawei,Twitter
168,45,1,11,"Our #5GCPE, which helps support all #5G frequency bands, won Best Mobile Device at the Edison Awards. Thank you @Commsday! https://t.co/eFBd2fRG3Q htt",05/06/2018,05/06/2018 06:08,1.00394E+18,proactive,160,http://www.twitter.com/Huawei/status/1003941716489957377,Huawei,Twitter
169,43,0,9,"See you at the 20th NGON 2018 & Huawei Optical Innovation Forum 2018 in Nice, France as we discuss the latest in the industry: https://t.co/StGSIpucyM",05/06/2018,05/06/2018 05:24,1.00393E+18,proactive,133,http://www.twitter.com/Huawei/status/1003930590997966848,Huawei,Twitter
